,Pud Thai Vs Pho,Hungry Jack s,The Comics Lounge,Fat Face Food,Saddles@HQ,McDonalds,Eat & Grab,Coffee Hq,Australian Education Academy Cafe ,Subway Vic Harbour
Cafes Cafe,0.018071822783453206,0.016574626313866723,0.019046444797998167,0.02581217937751883,0.05776734833451135,0.0055218900109774045,0.013439458718830014,0.0033124196587983206,0.038259096227382064,0.025248302019458952
Grand Bistro,0.02083959109482987,0.018149993983174857,0.021310382277260568,0.028167673874231015,0.05980813082513471,0.003234084544859369,0.011223837789971046,0.005078514669416201,0.040173275583910775,0.02814511184053862
Il Duca Ristorante,0.037610779062701126,0.02843740110055761,0.04149766933188591,0.048379316970334325,0.07965176187888034,0.01722402291361632,0.00965006023692036,0.025274613326260957,0.05989223364724783,0.04661931504322286
Bernardis Family Trattoria,0.023967144705568783,0.025222313887906772,0.016856447212671998,0.023648414772968567,0.05350163639149565,0.011499982401411629,0.01870549214026092,0.006341082945162452,0.03371595382994107,0.028633905038164265
Geppetto Trattoria,0.03548667981398612,0.026577233842437622,0.03931261719725972,0.04618735982914542,0.07753298690607684,0.015009098191784117,0.007456840655880508,0.023083145737732885,0.05778469930029761,0.0444393024042122
Deck Restaurant,0.013894574979514926,0.008334247016159629,0.022925622337251587,0.028895447921745185,0.06139412313031846,0.009696226192809878,0.01425442244741227,0.010942284318813625,0.04259021239780893,0.023160910535091717
The Golden Triangle Restaurant,0.031847345560290535,0.019269244126471085,0.04395473285882177,0.04992430736992884,0.08241072535670013,0.02300492436193015,0.01769116643568347,0.029865755816600708,0.06362871001581494,0.041775489800247714
Bar Centrale,0.024104157146423662,0.025375646992514055,0.016891183972444303,0.023672779582971554,0.0534703068215616,0.011616874793425888,0.01879511202433171,0.006494294810357149,0.03368505623038818,0.028740424195664287
Yue Hing Gourmet,0.026754700175427103,0.014076586876058358,0.04062477483129605,0.04614225892107809,0.07844702591533571,0.02252586205491254,0.019302626377316216,0.02806937783043546,0.06017177028904915,0.03657637464859558
Republic Tower Restaurant & Bar Pty Ltd,0.012981364449633994,0.01796826427992003,0.01111106505667875,0.017523330997961918,0.049885367478715296,0.014186381149670836,0.021986144573731027,0.006855459170859691,0.030769214843135877,0.017628212328051507
The Peppermint Lounge,0.018137981579577866,0.027482294226682878,0.0003617703375199884,0.007018096536955435,0.039038054353839106,0.02429307700378369,0.03229721533417759,0.01610235877554744,0.019934667589929976,0.016311629549696113
La Cacciatora Restaurant,0.027023382304526958,0.02789312988308603,0.018992022671049637,0.02559816070157976,0.054425208625563284,0.012934586816493088,0.019350266738340168,0.009214725764528904,0.03469066156220695,0.03155075191614701
The Gourmet Baked Potatoe Cafe,0.018760475625025315,0.02810756692234607,0.00030631331429727674,0.00669454417079499,0.038537875540871215,0.02471017507820278,0.032722420470294375,0.01649646946963041,0.019371655512773815,0.016768699322963026
Lynchs Restaurant,0.03011191370397257,0.017508650500040756,0.04250759904366516,0.04839984311359599,0.08086951250795817,0.022114357277241353,0.017325255436853964,0.02870257346412563,0.062174222995147,0.04003443158786107
Tampopo Japanese Restaurant,0.01783142665756797,0.023621572072499764,0.007904647558802998,0.01482907182424937,0.04622346281323096,0.016795616152062834,0.02481546097934842,0.008539965839903596,0.02665685836854445,0.02018365490614757
Encore Cafe & Bar,0.019939309908218343,0.018276406040718195,0.019677520547028593,0.02653926316382197,0.058181074693718776,0.004841532373745207,0.012850958136811757,0.0034440230987551946,0.038556522206690876,0.02688876382026644
Cafe Corretto,0.0269056047797423,0.028749051374785037,0.017426817288610667,0.023880274511931657,0.052315254484777675,0.014650699462534639,0.02136202796544495,0.009828552184746696,0.03260004595243115,0.030774847369602742
Bacs,0.03152837476697826,0.01894636818478361,0.04368352598243515,0.04964020084585681,0.08212426733066022,0.022826471743469447,0.017602051490176494,0.029641883980858225,0.06335681264268307,0.04145575051084229
Pasta Veloce,0.02559440106368108,0.0273336402351354,0.016875212258315987,0.0234809979756317,0.052525382476728465,0.013496566015100527,0.020443797556033445,0.008409785686459394,0.03276478150760843,0.02970531678486473
Trotters Restaurant,0.029492931241654877,0.03125975444846507,0.019147860117266047,0.02532388809405777,0.05261595107852165,0.016550184589283066,0.022740654902279143,0.012379822356002308,0.03304338406823437,0.03312179563533467
Lygon Charcoal Grill & Steakhouse,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Brunetti,0.028792048993211947,0.03040483532105966,0.018925316398289257,0.02521948434847541,0.05292410926308371,0.01569443824634321,0.021964967963664078,0.011543497021403636,0.03329792759731093,0.0326067909690946
Alpino Restaurant,0.02631442028153568,0.02781450653351773,0.017629190001439254,0.0242027880854883,0.053043873624464534,0.013566725350255762,0.020312766724067594,0.008933736716096676,0.03329974390037559,0.03049896214988614
Nyonya Restaurant,0.025847700142413794,0.027633714798145744,0.016934087118798104,0.02350802491973543,0.05242708408043524,0.013764889412658361,0.020671290985567695,0.008708318955969432,0.032673860237065165,0.02989226976659036
Balti Indian Cafe,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Arc Cafe,0.033075527691512056,0.03390090647419994,0.023058304475184904,0.029107628277586138,0.05540948268828234,0.01795994358910775,0.023043218119918236,0.015375586439664388,0.036056356977299545,0.03703457721599533
Ipoh Jaya,0.022623133513176047,0.024064021852385774,0.016032051224732686,0.022888463324270567,0.053170025981770244,0.011055553210759829,0.018550155947384395,0.005132532999433445,0.03339105473540596,0.02736933806289301
Embassy Cafe Pty Ltd,0.015539890568671118,0.026080860930044317,0.004113081977047733,0.006649506448574262,0.03908230243876547,0.025481671799013315,0.033350430883747305,0.017597188649907163,0.020842181409305806,0.012559541906271269
Western Coffee Lounge,0.011610811194223884,0.022013959321907476,0.006993951922792378,0.01067962727693866,0.04294561545627443,0.02283083665173107,0.030482424584091995,0.015461599936268285,0.02492442747017665,0.010661384579322229
Samuels on the Park,0.027151020245194956,0.02761923811578033,0.01967433239181159,0.02632622804624711,0.05528232316808317,0.012306064853636861,0.01856361721609485,0.009134204591342492,0.03554225720315396,0.031928108652168365
Moulin Rouge,0.011687978296766037,0.02160835750543957,0.0068109895119803756,0.011156388100191601,0.043552372144690425,0.021863699309364767,0.02955085518642068,0.014444493959864933,0.02531573183044111,0.011514135755736796
The Baked Potato,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Il Gusto,0.026174806147150825,0.02766058680978133,0.01757576269874363,0.024164712309154138,0.05306988690748229,0.013437693220884957,0.020209926517160897,0.00877997209595625,0.0333212367047324,0.030386889831404043
The Chilli Kiss,0.034618945852092665,0.03406782058345428,0.026206151028955404,0.03247490816901009,0.05918962916484563,0.017166170054458023,0.021065225746641346,0.016410214894389628,0.03981542809464702,0.03938085603487847
i Cugini,0.025280914796673555,0.02698895970835445,0.01676481070083519,0.023404430848696475,0.05259076321441494,0.013218392449260331,0.02022243881402393,0.008064656114129978,0.032822645930341295,0.029455710559501636
Toofeys,0.03073133099063282,0.031986619148199356,0.020751381305608347,0.026922781258852085,0.05396527105885494,0.01665708149819881,0.02240463253014818,0.013252772360315017,0.03445240153836634,0.034600128894721575
Porta Via,0.021817841972609258,0.026517614166177043,0.010348908913183937,0.01696563560063115,0.04683800147593964,0.016792581275372132,0.024602530872023146,0.009052471701178273,0.02706280557172857,0.024238840438105893
Cafe Di Capo,0.0164697462951772,0.013290545600539782,0.020817198443708856,0.027333549627448977,0.0596431277411792,0.005807082508359143,0.012589968785644065,0.006439453434947035,0.04035883941625471,0.02462603520040121
Nemesis Bar/Cafe,0.01942879286410091,0.018864801229360812,0.018069822825433863,0.024949403892298865,0.05652662537572685,0.006502932216222958,0.014505350915305313,0.001855997899519432,0.036895506501347416,0.025902659956809928
Central Club Hotel,0.01788136198987343,0.023447628067281002,0.00831412016489312,0.01523860284230485,0.04661442602436278,0.01640294799005214,0.02442141460846764,0.00814886660901415,0.02703648061106783,0.020426129499368832
Spotless Services,0.03087785742876402,0.021290180559405306,0.03672057461756834,0.04345319999812849,0.07540633432836623,0.012413962097060607,0.0045415478895639814,0.02064919227182773,0.05581014644671851,0.04016426692995653
Richmond Football Club,0.03328268380396992,0.02363545389302472,0.03872837061207398,0.04550898175957862,0.07731380353911396,0.014307941492259392,0.00628520070732089,0.022563362335413742,0.0576600121194792,0.042539835821675955
Delaware North Australia,0.02784983864667468,0.017874412917441906,0.034991280266211976,0.041581780219166975,0.07380528500020296,0.011366668204368798,0.005023625908847713,0.019294274766352114,0.05436481403499594,0.03731439418608527
Tony Raso Pty Ltd,0.043343999589979525,0.05569926896508284,0.040842999891343046,0.03458118950833466,0.030478281979389465,0.06256039834427436,0.06989441672052996,0.05531086887162832,0.03373357837704424,0.03348751622730901
The Vegie Patch,0.026947579527415156,0.03136076570907898,0.013420286500754173,0.019115339861598434,0.04628480567699132,0.019704089500724914,0.026977658843317372,0.013019444846914738,0.026623960786620382,0.028794913697686848
Satelite Cafe Internet,0.017178553945120054,0.02119803280689685,0.011093340426918438,0.017991807671354762,0.04961045144379512,0.013421944873674383,0.021444786064745716,0.00516936731305805,0.030057803520767572,0.02120885780522537
Il Primo,0.025962478387164516,0.027350333147506223,0.017614206140030064,0.024236911083941794,0.05326949194312922,0.013100578653131998,0.01989577186764392,0.008485208050941358,0.033513275024300654,0.030269046099167193
Stumps Restaurant And Wine Bar,0.027931415731821237,0.019281537851863477,0.033109556966372335,0.03985438906332187,0.07178893348944289,0.008806849637990177,0.0014301002953776825,0.017033292140524365,0.052197216674024265,0.03699998078246261
The Sensible Sandwich Cafe,0.018006762879067613,0.02713519786640383,0.0007489681251330865,0.007616100269575184,0.039576527889640785,0.02371176522264838,0.03171903019515814,0.015513553814110901,0.020416144182119005,0.01652250496583917
Sabatinis Grill,0.024104157146423662,0.025375646992514055,0.016891183972444303,0.023672779582971554,0.0534703068215616,0.011616874793425888,0.01879511202433171,0.006494294810357149,0.03368505623038818,0.028740424195664287
Key On The Wall Restaurant,0.028051877295210092,0.029709057735964977,0.01839439281470911,0.024760354338769178,0.05277504604013371,0.015185849530981179,0.021617750009472286,0.010828149436015835,0.033108497642036085,0.031917742666824137
Rubicon Cafe Bar Restaurant,0.018959309860356394,0.028162005085224085,0.0004987674015584641,0.006983330224768156,0.03868437959682081,0.024504179546271793,0.03252092270481003,0.016277276180845884,0.019450258952396864,0.017123248066096854
N & A Jonis Coffee Lounge & Takeaway,0.029088346535011956,0.02424458425867921,0.02855399272141006,0.035478034762331204,0.06608911571300062,0.006965500717963062,0.00798349679877494,0.012837320662769233,0.04630491653735557,0.036610751412060515
Cafe Trilussa,0.029051154712053575,0.03104775442001701,0.018509534121982682,0.02467780745493612,0.052043029775742176,0.01661733388013293,0.022969353627287744,0.012131685054987273,0.03245138254258741,0.03256034390826205
The Bliss Lounge,0.010328289366391729,0.010212467150590918,0.01847686352289481,0.02422751710332916,0.05671163806401458,0.011949511715399503,0.01812832675116739,0.009466187249082358,0.03807294999717738,0.01886245311317206
Misty Place,0.017667575350823386,0.013190898790311857,0.02251272586456948,0.029048834735342623,0.061340622943180795,0.004808555614487074,0.010969377346962624,0.007695069799083051,0.04202553501994272,0.026104123710962608
Lambs Restaurant,0.02326426945768288,0.024378018409526622,0.0167820265427903,0.023625071695161103,0.05377181955299159,0.010811840775153458,0.018151863501458993,0.005510076459307652,0.03398800013073928,0.028127172357631854
Villa Romana,0.026109982827083125,0.027492460573531555,0.017700963116494207,0.02431124855319215,0.05328589544925186,0.01319757513797347,0.019959478582315913,0.008631514833979802,0.033533600938675294,0.030401472005096665
Paperchase Cafe,0.03405424368997049,0.035881579469178915,0.022355164205093758,0.02797133964951252,0.05300236104924865,0.020583083204161846,0.02602377154264941,0.017045586563368752,0.033868772997838505,0.03721155694661764
Strozzi Restaurant,0.012192873459639327,0.011598840153700017,0.018260518305308462,0.024354742281402334,0.056844438997686986,0.010131472689919506,0.016731948782391516,0.0075812952273049145,0.03793357507126359,0.020315657744865885
Universita Cafe,0.027440401495914302,0.029324093530355016,0.017676641651520886,0.024062513163836695,0.05223866976123269,0.015133369805802661,0.021751789542531565,0.010404799559521076,0.03254855184434762,0.031215842079908008
Mist,0.01271053495292523,0.015538337917642777,0.014121142510651278,0.020473051821316385,0.05287679813570438,0.011738660603730303,0.01931989800102578,0.005644952462863765,0.033780260669085856,0.01895942989065111
Syds Restaurant,0.033719033045937506,0.025051850009907235,0.037509740057015975,0.04437682596988982,0.07579142479033145,0.013175317045416529,0.005642240544109321,0.021276021925672624,0.05605554342422721,0.04262375629977304
